question_id,article,paragraph,chapter,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at,editorial_audit_version,editorial_audit_date,editorial_audit_status,editorial_changes,editorial_blockers
CE-TI-49-006,49,,Capítulo tercero: De los principios rectores de la política social y económica,2,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 49 de la Constitución Española?,autonomía y seguridad jurídicas,igualdad formal y protección asistencial,libertad individual y capacidad económica,libertad e igualdad reales y efectivas,D,«libertad e igualdad reales y efectivas» es la expresión empleada por el artículo 49.,Las personas con discapacidad ejercen los derechos previstos en este Título en condiciones de libertad e igualdad reales y efectivas.,sustitución de una expresión literal,2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-49-007,49,,Capítulo tercero: De los principios rectores de la política social y económica,2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 49 de la Constitución Española?,Se regulará por ley la protección especial que sea necesaria para dicho ejercicio.,Se podrá regular por ley la protección especial que sea necesaria para dicho ejercicio.,Se prohibirá por ley la protección especial que sea necesaria para dicho ejercicio.,Se autorizará por ley la protección especial que sea necesaria para dicho ejercicio.,A,La opción correcta coincide con el texto del artículo 49; las restantes alteran un elemento jurídico relevante.,Se regulará por ley la protección especial que sea necesaria para dicho ejercicio.,sustitución del instrumento o reserva legal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-49-008,49,,Capítulo tercero: De los principios rectores de la política social y económica,3,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 49 de la Constitución Española?,Se podrá regular por ley la protección especial que sea necesaria para dicho ejercicio,Se regulará por ley la protección especial que sea necesaria para dicho ejercicio,Se prohibirá por ley la protección especial que sea necesaria para dicho ejercicio,Se autorizará por ley la protección especial que sea necesaria para dicho ejercicio,B,«Se regulará por ley la protección especial que sea necesaria para dicho ejercicio» es la expresión empleada por el artículo 49.,Se regulará por ley la protección especial que sea necesaria para dicho ejercicio.,sustitución de una expresión literal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-49-009,49,,Capítulo tercero: De los principios rectores de la política social y económica,3,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 49 de la Constitución Española?,"Los poderes públicos impulsarán las políticas que garanticen la protección económica y la asistencia sanitaria de las personas con discapacidad, en entornos universalmente accesibles.","Los poderes públicos impulsarán las políticas que garanticen la integración laboral y la tutela administrativa de las personas con discapacidad, en entornos universalmente accesibles.","Los poderes públicos impulsarán las políticas que garanticen la plena autonomía personal y la inclusión social de las personas con discapacidad, en entornos universalmente accesibles.","Los poderes públicos impulsarán las políticas que garanticen la autonomía territorial y la participación política de las personas con discapacidad, en entornos universalmente accesibles.",C,La opción correcta coincide con el texto del artículo 49; las restantes alteran un elemento jurídico relevante.,"Los poderes públicos impulsarán las políticas que garanticen la plena autonomía personal y la inclusión social de las personas con discapacidad, en entornos universalmente accesibles.","sustitución de sujeto, órgano o función",1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-49-010,49,,Capítulo tercero: De los principios rectores de la política social y económica,2,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 49 de la Constitución Española?,protección económica y la asistencia sanitaria,integración laboral y la tutela administrativa,autonomía territorial y la participación política,plena autonomía personal y la inclusión social,D,«plena autonomía personal y la inclusión social» es la expresión empleada por el artículo 49.,"Los poderes públicos impulsarán las políticas que garanticen la plena autonomía personal y la inclusión social de las personas con discapacidad, en entornos universalmente accesibles.",sustitución de una expresión literal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-49-011,49,,Capítulo tercero: De los principios rectores de la política social y económica,2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 49 de la Constitución Española?,"Asimismo, fomentarán la participación de sus organizaciones, en los términos que la ley establezca.","Asimismo, fomentarán la participación de sus organizaciones, en los términos que el reglamento establezca.","Asimismo, fomentarán la participación de sus organizaciones, en los términos que una ley orgánica establezca.","Asimismo, fomentarán la participación de sus organizaciones, en los términos que el Gobierno establezca.",A,La opción correcta coincide con el texto del artículo 49; las restantes alteran un elemento jurídico relevante.,"Asimismo, fomentarán la participación de sus organizaciones, en los términos que la ley establezca.",sustitución del instrumento o reserva legal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-49-012,49,,Capítulo tercero: De los principios rectores de la política social y económica,3,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes expresiones NO aparece expresamente en el artículo 49 de la Constitución Española?,entornos universalmente accesibles,en los términos que el reglamento establezca,en entornos universalmente accesibles,fomentarán la participación de sus organizaciones,B,La expresión señalada no aparece en el artículo 49; las otras tres sí proceden de su tenor literal.,entornos universalmente accesibles; en entornos universalmente accesibles; fomentarán la participación de sus organizaciones,contaminación de una lista de expresiones literales,4,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-49-013,49,,Capítulo tercero: De los principios rectores de la política social y económica,2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 49 de la Constitución Española?,Se atenderán particularmente las necesidades específicas de las personas mayores y trabajadores con discapacidad.,Se atenderán particularmente las necesidades específicas de las familias y organizaciones representativas.,Se atenderán particularmente las necesidades específicas de las mujeres y los menores con discapacidad.,Se atenderán particularmente las necesidades específicas de las menores y residentes extranjeros.,C,La opción correcta coincide con el texto del artículo 49; las restantes alteran un elemento jurídico relevante.,Se atenderán particularmente las necesidades específicas de las mujeres y los menores con discapacidad.,sustitución de un elemento jurídico decisivo,2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-49-014,49,,Capítulo tercero: De los principios rectores de la política social y económica,2,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 49 de la Constitución Española?,personas mayores y trabajadores con discapacidad,familias y organizaciones representativas,menores y residentes extranjeros,mujeres y los menores con discapacidad,D,«mujeres y los menores con discapacidad» es la expresión empleada por el artículo 49.,Se atenderán particularmente las necesidades específicas de las mujeres y los menores con discapacidad.,sustitución de una expresión literal,2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-49-015,49,,Capítulo tercero: De los principios rectores de la política social y económica,1,localización_normativa,seleccionar_correcta,¿En qué parte del Título I se encuentra el artículo 49 de la Constitución Española?,Capítulo tercero: De los principios rectores de la política social y económica,Título I: disposiciones generales iniciales,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",Capítulo quinto: De la suspensión de los derechos y libertades,A,El artículo 49 se encuentra en «Capítulo tercero: De los principios rectores de la política social y económica».,Capítulo tercero: De los principios rectores de la política social y económica,localización sistemática dentro del Título I,8,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-49-016,49,,Capítulo tercero: De los principios rectores de la política social y económica,3,pertenencia_lista,seleccionar_incorrecta,"Atendiendo al tenor literal del artículo 49, señale la expresión que NO pertenece a su contenido:",libertad e igualdad reales y efectivas,en los términos que el reglamento establezca,libertad e igualdad,plena autonomía personal y la inclusión social,B,La expresión incorrecta no forma parte del artículo 49; las restantes son fragmentos de su texto.,libertad e igualdad reales y efectivas; libertad e igualdad; plena autonomía personal y la inclusión social,tres elementos literales y uno ajeno,4,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-50-001,50,1,Capítulo tercero: De los principios rectores de la política social y económica,4,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 50 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 1?","Los poderes públicos garantizarán, mediante prestaciones universales y anualmente revisadas, la suficiencia económica a los ciudadanos durante la tercera edad. Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de salud, vivienda, cultura y ocio.","Los poderes públicos garantizarán, mediante pensiones contributivas y fiscalmente exentas, la suficiencia económica a los ciudadanos durante la tercera edad. Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de salud, vivienda, cultura y ocio.","Los poderes públicos garantizarán, mediante pensiones adecuadas y periódicamente actualizadas, la suficiencia económica a los ciudadanos durante la tercera edad. Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de salud, vivienda, cultura y ocio.","Los poderes públicos garantizarán, mediante ayudas suficientes y de duración indefinida, la suficiencia económica a los ciudadanos durante la tercera edad. Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de salud, vivienda, cultura y ocio.",C,La opción correcta reproduce un fragmento del apartado 1 del artículo 50.,"Los poderes públicos garantizarán, mediante pensiones adecuadas y periódicamente actualizadas, la suficiencia económica a los ciudadanos durante la tercera edad. Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de salud, vivienda, cultura y ocio.","sustitución de sujeto, órgano o función",1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-50-002,50,1,Capítulo tercero: De los principios rectores de la política social y económica,2,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título I se contiene la regla según la cual «Los poderes públicos garantizarán, mediante pensiones adecuadas y periódicamente actualizadas, la suficiencia económica a los ciudadanos durante la…»?",Artículo 51,Artículo 49,Artículo 52,Artículo 50,D,El fragmento pertenece al artículo 50 de la Constitución Española.,"Los poderes públicos garantizarán, mediante pensiones adecuadas y periódicamente actualizadas, la suficiencia económica a los ciudadanos durante la…",localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-50-003,50,,Capítulo tercero: De los principios rectores de la política social y económica,2,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 50 de la Constitución Española?,"Los poderes públicos garantizarán, mediante pensiones adecuadas y periódicamente actualizadas, la suficiencia económica a los ciudadanos durante la tercera edad.","Los poderes públicos garantizarán, mediante prestaciones universales y anualmente revisadas, la suficiencia económica a los ciudadanos durante la tercera edad.","Los poderes públicos garantizarán, mediante pensiones contributivas y fiscalmente exentas, la suficiencia económica a los ciudadanos durante la tercera edad.","Los poderes públicos garantizarán, mediante ayudas suficientes y de duración indefinida, la suficiencia económica a los ciudadanos durante la tercera edad.",A,La opción correcta coincide con el texto del artículo 50; las restantes alteran un elemento jurídico relevante.,"Los poderes públicos garantizarán, mediante pensiones adecuadas y periódicamente actualizadas, la suficiencia económica a los ciudadanos durante la tercera edad.","sustitución de sujeto, órgano o función",1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-50-004,50,,Capítulo tercero: De los principios rectores de la política social y económica,2,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 50 de la Constitución Española?,prestaciones universales y anualmente revisadas,pensiones adecuadas y periódicamente actualizadas,pensiones contributivas y fiscalmente exentas,ayudas suficientes y de duración indefinida,B,«pensiones adecuadas y periódicamente actualizadas» es la expresión empleada por el artículo 50.,"Los poderes públicos garantizarán, mediante pensiones adecuadas y periódicamente actualizadas, la suficiencia económica a los ciudadanos durante la tercera edad.",sustitución de una expresión literal,1,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-50-005,50,,Capítulo tercero: De los principios rectores de la política social y económica,3,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 50 de la Constitución Española?,"Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de empleo, educación, transporte y deporte.","Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de seguridad, alimentación, asistencia y cultura.","Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de salud, vivienda, cultura y ocio.","Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de salud, trabajo, familia y participación.",C,La opción correcta coincide con el texto del artículo 50; las restantes alteran un elemento jurídico relevante.,"Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de salud, vivienda, cultura y ocio.",sustitución de un elemento jurídico decisivo,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-50-006,50,,Capítulo tercero: De los principios rectores de la política social y económica,2,literal_con_hueco,seleccionar_correcta,¿Cuál de las siguientes expresiones aparece en el tenor literal del artículo 50 de la Constitución Española?,"empleo, educación, transporte y deporte","seguridad, alimentación, asistencia y cultura","salud, trabajo, familia y participación","salud, vivienda, cultura y ocio",D,"«salud, vivienda, cultura y ocio» es la expresión empleada por el artículo 50.","Asimismo, y con independencia de las obligaciones familiares, promoverán su bienestar mediante un sistema de servicios sociales que atenderán sus problemas específicos de salud, vivienda, cultura y ocio.",sustitución de una expresión literal,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-50-007,50,,Capítulo tercero: De los principios rectores de la política social y económica,1,localización_normativa,seleccionar_correcta,¿En qué parte del Título I se encuentra el artículo 50 de la Constitución Española?,Capítulo tercero: De los principios rectores de la política social y económica,"Capítulo segundo, Sección 1.ª: De los derechos fundamentales y de las libertades públicas",Capítulo quinto: De la suspensión de los derechos y libertades,Capítulo segundo: Derechos y libertades (fuera de sus secciones),A,El artículo 50 se encuentra en «Capítulo tercero: De los principios rectores de la política social y económica».,Capítulo tercero: De los principios rectores de la política social y económica,localización sistemática dentro del Título I,4,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-50-008,50,,Capítulo tercero: De los principios rectores de la política social y económica,2,pertenencia_lista,seleccionar_incorrecta,"Atendiendo al tenor literal del artículo 50, señale la expresión que NO pertenece a su contenido:",pensiones adecuadas y periódicamente actualizadas,prestaciones universales y anualmente revisadas,Los poderes públicos garantizarán,mediante pensiones adecuadas y periódicamente actualizadas,B,La expresión incorrecta no forma parte del artículo 50; las restantes son fragmentos de su texto.,pensiones adecuadas y periódicamente actualizadas; Los poderes públicos garantizarán; mediante pensiones adecuadas y periódicamente actualizadas,tres elementos literales y uno ajeno,2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-001,51,1,Capítulo tercero: De los principios rectores de la política social y económica,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 51 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 1?","Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la libertad, la igualdad y los derechos políticos de los mismos.","Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la calidad, el precio y la competencia empresarial de los mismos.","Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la seguridad, la salud y los legítimos intereses económicos de los mismos.","Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la información, la educación y la participación de los mismos.",C,La opción correcta reproduce un fragmento del apartado 1 del artículo 51.,"Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la seguridad, la salud y los legítimos intereses económicos de los mismos.","sustitución de sujeto, órgano o función",2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-002,51,1,Capítulo tercero: De los principios rectores de la política social y económica,2,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título I se contiene la regla según la cual «Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la seguridad, la…»?",Artículo 52,Artículo 50,Artículo 53,Artículo 51,D,El fragmento pertenece al artículo 51 de la Constitución Española.,"Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la seguridad, la…",localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-003,51,2,Capítulo tercero: De los principios rectores de la política social y económica,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 51 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 2?","Los poderes públicos promoverán la información y la educación de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.","Los poderes públicos promoverán la formación y la representación de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.","Los poderes públicos promoverán la protección y la asistencia de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.","Los poderes públicos promoverán la seguridad y la salud de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.",A,La opción correcta reproduce un fragmento del apartado 2 del artículo 51.,"Los poderes públicos promoverán la información y la educación de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.",sustitución del instrumento o reserva legal,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-004,51,2,Capítulo tercero: De los principios rectores de la política social y económica,2,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título I se contiene la regla según la cual «Los poderes públicos promoverán la información y la educación de los consumidores y usuarios, fomentarán sus organizaciones y…»?",Artículo 52,Artículo 51,Artículo 50,Artículo 53,B,El fragmento pertenece al artículo 51 de la Constitución Española.,"Los poderes públicos promoverán la información y la educación de los consumidores y usuarios, fomentarán sus organizaciones y…",localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-005,51,3,Capítulo tercero: De los principios rectores de la política social y económica,3,verdadera_falsa_en_artículo,seleccionar_correcta,"Según el tenor literal del artículo 51 de la Constitución Española, ¿cuál de las siguientes formulaciones se ajusta al apartado 3?","En el marco de lo dispuesto por los apartados anteriores, la ley regulará el comercio exterior y la libre circulación de bienes.","En el marco de lo dispuesto por los apartados anteriores, la ley regulará el mercado interior y la fijación de precios.","En el marco de lo dispuesto por los apartados anteriores, la ley regulará el comercio interior y el régimen de autorización de productos comerciales.","En el marco de lo dispuesto por los apartados anteriores, la ley regulará el régimen fiscal y la publicidad de productos.",C,La opción correcta reproduce un fragmento del apartado 3 del artículo 51.,"En el marco de lo dispuesto por los apartados anteriores, la ley regulará el comercio interior y el régimen de autorización de productos comerciales.",sustitución del instrumento o reserva legal,3,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-006,51,3,Capítulo tercero: De los principios rectores de la política social y económica,2,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título I se contiene la regla según la cual «En el marco de lo dispuesto por los apartados anteriores, la ley regulará el comercio interior y el…»?",Artículo 52,Artículo 50,Artículo 53,Artículo 51,D,El fragmento pertenece al artículo 51 de la Constitución Española.,"En el marco de lo dispuesto por los apartados anteriores, la ley regulará el comercio interior y el…",localización de un fragmento normativo,0,96,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-007,51,,Capítulo tercero: De los principios rectores de la política social y económica,3,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 51 de la Constitución Española?,"Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la seguridad, la salud y los legítimos intereses económicos de los mismos.","Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la libertad, la igualdad y los derechos políticos de los mismos.","Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la calidad, el precio y la competencia empresarial de los mismos.","Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la información, la educación y la participación de los mismos.",A,La opción correcta coincide con el texto del artículo 51; las restantes alteran un elemento jurídico relevante.,"Los poderes públicos garantizarán la defensa de los consumidores y usuarios, protegiendo, mediante procedimientos eficaces, la seguridad, la salud y los legítimos intereses económicos de los mismos.","sustitución de sujeto, órgano o función",2,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-008,51,,Capítulo tercero: De los principios rectores de la política social y económica,3,pertenencia_lista,seleccionar_incorrecta,¿Cuál de las siguientes expresiones NO aparece expresamente en el artículo 51 de la Constitución Española?,"seguridad, la salud y los legítimos intereses económicos","libertad, la igualdad y los derechos políticos",consumidores y usuarios,Los poderes públicos garantizarán la defensa de los consumidores y usuarios,B,La expresión señalada no aparece en el artículo 51; las otras tres sí proceden de su tenor literal.,"seguridad, la salud y los legítimos intereses económicos; consumidores y usuarios; Los poderes públicos garantizarán la defensa de los consumidores y usuarios",contaminación de una lista de expresiones literales,8,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
CE-TI-51-009,51,,Capítulo tercero: De los principios rectores de la política social y económica,3,verdadera_falsa_en_artículo,seleccionar_correcta,¿Cuál de las siguientes opciones reproduce correctamente un fragmento del artículo 51 de la Constitución Española?,"Los poderes públicos promoverán la formación y la representación de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.","Los poderes públicos promoverán la protección y la asistencia de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.","Los poderes públicos promoverán la información y la educación de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.","Los poderes públicos promoverán la seguridad y la salud de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.",C,La opción correcta coincide con el texto del artículo 51; las restantes alteran un elemento jurídico relevante.,"Los poderes públicos promoverán la información y la educación de los consumidores y usuarios, fomentarán sus organizaciones y oirán a éstas en las cuestiones que puedan afectar a aquéllos, en los términos que la ley establezca.",sustitución del instrumento o reserva legal,0,97,,AUTO_PASS,pendiente_muestreo_humano,Texto consolidado actualizado a 20/05/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229,2026-07-13,CE-EDITORIAL-V2,2026-07-14,PASS,,
