question_id,norm_code,norm_title,block,scope,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,editorial_audit_status,verification_status,review_status,source_version,source_url,source_pdf_url,source_retrieved_at
L5C-B-28-0011,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,b,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers, señale la afirmación INCORRECTA:","Los Consellers cesan en sus funciones: Por cese del President de la Generalitat, si bien continuarán en sus funciones hasta la toma de posesión del nuevo Consell.","Son funciones de la Secretaría General Administrativa prestar apoyo directo al titular de la Subsecretaría, y bajo su autoridad atender todos los servicios generales del Departamento.","Los Consellers, como miembros del Consell y Jefes de Departamento, no tienen las siguientes funciones: Proponer al Consell el nombramiento y cese de altos cargos de su Departamento.","Los servicios periféricos tienen competencia sólo en su propio ámbito territorial, en los términos establecidos en los artículos 65 y 66 del Estatut d’Autonomia de la Comunitat Valenciana.",C,"La afirmación incorrecta modifica una regla del artículo 28. El texto correcto es: «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Proponer al Consell el nombramiento y cese de altos cargos de su Departamento.».","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Proponer al Consell el nombramiento y cese de altos cargos de su Departamento.",tres_afirmaciones_verdaderas_y_una_regla_alterada,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0012,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,b,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Proponer al Consell el nombramiento y cese de altos cargos de su Departamento.»",La regla figura en el artículo 27 de la Ley 5/1983.,La regla figura en el artículo 29 de la Ley 5/1983.,La regla figura en el artículo 30 de la Ley 5/1983.,La regla figura en el artículo 28 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 28, apartado b.","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Proponer al Consell el nombramiento y cese de altos cargos de su Departamento.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0013,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,c,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 28 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.","Asimismo, los Subsecretarios tienen competencia respecto a los servicios comunes, la supervisión y recopilación de documentos, y asistencia en las materias propias de cada Consellería, especialmente en orden a: Prestar asistencia técnica al Conseller, Secretario autonómico y Directores generales en todo lo que se requiera.","El ejercicio de las competencias propias de cada órgano podrá ser delegado por éste en el órgano jerárquico inmediato inferior, salvo que por la aplicación del principio de eficacia sea aconsejable atribuirlo a otro órgano, sin que quepa la delegación de competencias delegadas.","Los Secretarios autonómicos llevan a cabo las siguientes funciones ejecutivas: Impulsar y coordinar la consecución de los programas y la ejecución de los proyectos que desempeñen los Centros Directivos que estén bajo su dependencia, controlando y supervisando el cumplimiento de los objetivos que fijen el President, Vicepresidentes o Conseller competente.",A,"La opción correcta reproduce una regla del artículo 28: «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.».","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,7,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0014,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,c,4,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 28, apartado c?","Los Consellers, como miembros del Consell y Jefes de Departamento, no tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.","La Ley 5/1983 no dispone que los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.",La competencia indicada corresponde exclusivamente a un órgano distinto del mencionado.,B,"La formulación correcta mantiene los elementos del texto legal: «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.».","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.",órgano_plazo_mayoría_o_modalidad_alterados,40,94,brecha_longitud_alta,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0015,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,c,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers, señale la afirmación INCORRECTA:","Asimismo, los Subsecretarios tienen competencia respecto a los servicios comunes, la supervisión y recopilación de documentos, y asistencia en las materias propias de cada Consellería, especialmente en orden a: Prestar asistencia técnica al Conseller, Secretario autonómico y Directores generales en todo lo que se requiera.","El ejercicio de las competencias propias de cada órgano podrá ser delegado por éste en el órgano jerárquico inmediato inferior, salvo que por la aplicación del principio de eficacia sea aconsejable atribuirlo a otro órgano, sin que quepa la delegación de competencias delegadas.","Los Consellers, como miembros del Consell y Jefes de Departamento, no tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.","Los Secretarios autonómicos llevan a cabo las siguientes funciones ejecutivas: Impulsar y coordinar la consecución de los programas y la ejecución de los proyectos que desempeñen los Centros Directivos que estén bajo su dependencia, controlando y supervisando el cumplimiento de los objetivos que fijen el President, Vicepresidentes o Conseller competente.",C,"La afirmación incorrecta modifica una regla del artículo 28. El texto correcto es: «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.».","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.",tres_afirmaciones_verdaderas_y_una_regla_alterada,7,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0016,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,c,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.»",La regla figura en el artículo 27 de la Ley 5/1983.,La regla figura en el artículo 29 de la Ley 5/1983.,La regla figura en el artículo 30 de la Ley 5/1983.,La regla figura en el artículo 28 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 28, apartado c.","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Preparar y presentar al Consell los anteproyectos de Ley, propuestas de acuerdo y proyectos de Decreto relativos a las cuestiones propias de su Departamento, y refrendar estos últimos una vez aprobados.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0017,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,d,2,identificación_del_precepto,seleccionar_correcta,"Según el artículo 28 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.","Los Secretarios autonómicos llevan a cabo las siguientes funciones ejecutivas: Cualesquiera otras que les atribuya la vigente legislación, o se les asigne reglamentariamente.",El nivel administrativo está integrado por el resto de unidades bajo la dependencia de las anteriores o directamente del Conseller con carácter excepcional.,"No son delegables las siguientes competencias: Las que correspondan a relaciones con órganos del Estado, de otras Comunidades Autónomas o Les Corts.",A,"La opción correcta reproduce una regla del artículo 28: «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.».","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0018,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,d,3,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 28, apartado d?","Los Consellers, como miembros del Consell y Jefes de Departamento, no tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.","La Ley 5/1983 no dispone que los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.",La competencia indicada corresponde exclusivamente a un órgano distinto del mencionado.,B,"La formulación correcta mantiene los elementos del texto legal: «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.».","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.",órgano_plazo_mayoría_o_modalidad_alterados,18,97,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0019,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,d,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers, señale la afirmación INCORRECTA:","Los Secretarios autonómicos llevan a cabo las siguientes funciones ejecutivas: Cualesquiera otras que les atribuya la vigente legislación, o se les asigne reglamentariamente.",El nivel administrativo está integrado por el resto de unidades bajo la dependencia de las anteriores o directamente del Conseller con carácter excepcional.,"Los Consellers, como miembros del Consell y Jefes de Departamento, no tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.","No son delegables las siguientes competencias: Las que correspondan a relaciones con órganos del Estado, de otras Comunidades Autónomas o Les Corts.",C,"La afirmación incorrecta modifica una regla del artículo 28. El texto correcto es: «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.».","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.",tres_afirmaciones_verdaderas_y_una_regla_alterada,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0020,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,d,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.»",La regla figura en el artículo 27 de la Ley 5/1983.,La regla figura en el artículo 29 de la Ley 5/1983.,La regla figura en el artículo 30 de la Ley 5/1983.,La regla figura en el artículo 28 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 28, apartado d.","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Formular motivadamente el anteproyecto de Presupuesto de la Conselleria.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0021,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,e,3,identificación_del_precepto,seleccionar_correcta,"Según el artículo 28 de la Ley 5/1983, ¿cuál de las siguientes afirmaciones se ajusta al precepto?","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.",Los Secretarios autonómicos llevan a cabo las siguientes funciones ejecutivas: Ejercer las facultades inherentes al sector o actividad de la competencia material que tengan atribuida por la norma de creación del órgano.,"En todas las Consellerías, y en la Presidencia, en su caso, como máximo órgano de nivel administrativo de cada una de ellas, existirá una única Secretaría General Administrativa, dependiente de la Subsecretaría.",Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,A,"La opción correcta reproduce una regla del artículo 28: «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.».","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.",una_regla_del_artículo_y_tres_reglas_de_otros_preceptos,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0022,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,e,4,literal_con_alteración_controlada,seleccionar_correcta,"¿Qué formulación reproduce correctamente la regla del artículo 28, apartado e?","Los Consellers, como miembros del Consell y Jefes de Departamento, no tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.","La Ley 5/1983 no dispone que los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.",La competencia indicada corresponde exclusivamente a un órgano distinto del mencionado.,B,"La formulación correcta mantiene los elementos del texto legal: «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.».","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.",órgano_plazo_mayoría_o_modalidad_alterados,27,97,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0023,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,e,3,afirmación_incorrecta,seleccionar_incorrecta,"De acuerdo con TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers, señale la afirmación INCORRECTA:",Los Secretarios autonómicos llevan a cabo las siguientes funciones ejecutivas: Ejercer las facultades inherentes al sector o actividad de la competencia material que tengan atribuida por la norma de creación del órgano.,"En todas las Consellerías, y en la Presidencia, en su caso, como máximo órgano de nivel administrativo de cada una de ellas, existirá una única Secretaría General Administrativa, dependiente de la Subsecretaría.","Los Consellers, como miembros del Consell y Jefes de Departamento, no tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.",Son funciones de los Directores generales: Proponer a sus órganos superiores la resolución que estime procedente en asuntos que sean de su competencia y cuya tramitación corresponde a la Dirección General.,C,"La afirmación incorrecta modifica una regla del artículo 28. El texto correcto es: «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.».","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.",tres_afirmaciones_verdaderas_y_una_regla_alterada,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
L5C-B-28-0024,L5-1983-CONSELL,"Ley 5/1983, de 30 de diciembre, del Consell","Bloque B — Consellerias, Administración Pública y responsabilidad","Título II, capítulos IV y V; Títulos IV y V",TÍTULO II · CAPÍTULO IV · De la Conselleria y de los Consellers,28,e,3,localización_normativa,seleccionar_correcta,"¿En qué artículo de la Ley 5/1983 se establece la siguiente regla? «Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.»",La regla figura en el artículo 27 de la Ley 5/1983.,La regla figura en el artículo 29 de la Ley 5/1983.,La regla figura en el artículo 30 de la Ley 5/1983.,La regla figura en el artículo 28 de la Ley 5/1983.,D,"La regla se encuentra en el artículo 28, apartado e.","Los Consellers, como miembros del Consell y Jefes de Departamento, tienen las siguientes funciones: Ejercer la potestad reglamentaria en las materias propias de su Conselleria, en forma de Órdenes de la Conselleria.",localización_de_artículo,0,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última modificación: 27 de diciembre de 2012,https://www.boe.es/buscar/act.php?id=BOE-A-1984-3460,https://www.boe.es/buscar/pdf/1984/BOE-A-1984-3460-consolidado.pdf,2026-07-14
