question_id,article,paragraph,article_title,chapter,section,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,self_contained,grammatical_parallelism,option_length_gap,quality_score,quality_flags,verification_status,review_status,source_version,source_url,source_retrieved_at
LRJSP-CI-II-0288,6,varios,Instrucciones y órdenes de servicio,Capítulo II · De los órganos de las Administraciones Públicas,Sección 1.ª · De los órganos administrativos,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 6 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Los órganos administrativos pueden dirigir las actividades de sus órganos jerárquicamente dependientes mediante instrucciones y órdenes de servicio.,Las instrucciones y órdenes de servicio se publican en el boletín oficial correspondiente cuando una disposición específica lo establece o resulta conveniente por sus destinatarios o efectos.,La publicación de instrucciones y órdenes de servicio no impide su difusión conforme a la normativa de transparencia.,Son órganos administrativos las unidades administrativas a las que se atribuyen funciones con efectos jurídicos frente a terceros.,D,"La afirmación incorrecta pertenece al artículo 5, no al artículo 6. Las otras tres reproducen reglas del artículo 6.",Los órganos administrativos pueden dirigir las actividades de sus órganos jerárquicamente dependientes mediante instrucciones y órdenes de servicio. | Las instrucciones y órdenes de servicio se publican en el boletín oficial correspondiente cuando una disposición específica lo establece o resulta conveniente por sus destinatarios o efectos. | La publicación de instrucciones y órdenes de servicio no impide su difusión conforme a la normativa de transparencia.,tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,9,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0289,7,varios,Órganos consultivos,Capítulo II · De los órganos de las Administraciones Públicas,Sección 1.ª · De los órganos administrativos,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 7 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Los órganos administrativos pueden dirigir las actividades de sus órganos jerárquicamente dependientes mediante instrucciones y órdenes de servicio.,La Administración consultiva puede articularse mediante órganos específicos dotados de autonomía orgánica y funcional respecto de la Administración activa.,La Administración consultiva puede articularse a través de servicios de la Administración activa que presten asistencia jurídica.,Los servicios de la Administración activa que ejerzan funciones consultivas no pueden estar sujetos a dependencia jerárquica orgánica o funcional respecto de los órganos consultados.,A,"La afirmación incorrecta pertenece al artículo 6, no al artículo 7. Las otras tres reproducen reglas del artículo 7.",La Administración consultiva puede articularse mediante órganos específicos dotados de autonomía orgánica y funcional respecto de la Administración activa. | La Administración consultiva puede articularse a través de servicios de la Administración activa que presten asistencia jurídica. | Los servicios de la Administración activa que ejerzan funciones consultivas no pueden estar sujetos a dependencia jerárquica orgánica o funcional respecto de los órganos consultados.,tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,8,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0290,8,varios,Competencia,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 8 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:","La competencia es irrenunciable y se ejerce por el órgano que la tiene atribuida como propia, salvo delegación o avocación en los términos legales.",La delegación de una competencia atribuida a un órgano colegiado debe respetar el quórum o mayoría especial exigidos para su ejercicio.,La delegación de competencias no altera la titularidad de la competencia.,"La encomienda de gestión, la delegación de firma y la suplencia no alteran la titularidad de la competencia.",B,"La afirmación incorrecta pertenece al artículo 9, no al artículo 8. Las otras tres reproducen reglas del artículo 8.","La competencia es irrenunciable y se ejerce por el órgano que la tiene atribuida como propia, salvo delegación o avocación en los términos legales. | La delegación de competencias no altera la titularidad de la competencia. | La encomienda de gestión, la delegación de firma y la suplencia no alteran la titularidad de la competencia.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,13,96,brecha_longitud_media,AUTO_PASS_WITH_FLAGS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0291,8,varios,Competencia,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 8 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",La titularidad y el ejercicio de competencias pueden desconcentrarse en órganos jerárquicamente dependientes en los términos previstos por las normas de atribución.,"Si una disposición atribuye una competencia a una Administración sin señalar órgano, la instrucción y resolución corresponden a los órganos inferiores competentes por materia y territorio.",Los órganos administrativos pueden delegar el ejercicio de sus competencias en otros órganos de la misma Administración aunque no dependan jerárquicamente de ellos.,"Si existen varios órganos inferiores competentes por materia y territorio, la instrucción y resolución corresponden a su superior jerárquico común.",C,"La afirmación incorrecta pertenece al artículo 9, no al artículo 8. Las otras tres reproducen reglas del artículo 8.","La titularidad y el ejercicio de competencias pueden desconcentrarse en órganos jerárquicamente dependientes en los términos previstos por las normas de atribución. | Si una disposición atribuye una competencia a una Administración sin señalar órgano, la instrucción y resolución corresponden a los órganos inferiores competentes por materia y territorio. | Si existen varios órganos inferiores competentes por materia y territorio, la instrucción y resolución corresponden a su superior jerárquico común.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,6,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0292,9,varios,Delegación de competencias,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 9 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Los órganos administrativos pueden delegar el ejercicio de sus competencias en otros órganos de la misma Administración aunque no dependan jerárquicamente de ellos.,Los órganos administrativos pueden delegar competencias en organismos públicos o entidades de derecho público vinculados o dependientes.,"No pueden delegarse los asuntos relativos a las relaciones con la Jefatura del Estado, la Presidencia del Gobierno, las Cortes Generales y los órganos superiores autonómicos.",Los titulares de órganos administrativos pueden delegar la firma de resoluciones y actos en titulares de órganos o unidades que dependan de ellos.,D,"La afirmación incorrecta pertenece al artículo 12, no al artículo 9. Las otras tres reproducen reglas del artículo 9.","Los órganos administrativos pueden delegar el ejercicio de sus competencias en otros órganos de la misma Administración aunque no dependan jerárquicamente de ellos. | Los órganos administrativos pueden delegar competencias en organismos públicos o entidades de derecho público vinculados o dependientes. | No pueden delegarse los asuntos relativos a las relaciones con la Jefatura del Estado, la Presidencia del Gobierno, las Cortes Generales y los órganos superiores autonómicos.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,9,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0293,9,varios,Delegación de competencias,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 9 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",La delegación de competencias no altera la titularidad de la competencia.,No puede delegarse la adopción de disposiciones de carácter general.,No puede delegarse la resolución de recursos en el órgano que dictó el acto recurrido.,No pueden delegarse las materias que una norma con rango de ley declare indelegables.,A,"La afirmación incorrecta pertenece al artículo 8, no al artículo 9. Las otras tres reproducen reglas del artículo 9.",No puede delegarse la adopción de disposiciones de carácter general. | No puede delegarse la resolución de recursos en el órgano que dictó el acto recurrido. | No pueden delegarse las materias que una norma con rango de ley declare indelegables.,tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,5,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0294,9,varios,Delegación de competencias,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 9 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Las delegaciones de competencias y su revocación deben publicarse en el boletín oficial correspondiente.,La delegación de competencias no altera la titularidad de la competencia.,Las resoluciones adoptadas por delegación deben indicar expresamente esta circunstancia y se consideran dictadas por el órgano delegante.,"Salvo autorización expresa de una ley, no pueden delegarse competencias que se ejercen por delegación.",B,"La afirmación incorrecta pertenece al artículo 8, no al artículo 9. Las otras tres reproducen reglas del artículo 9.","Las delegaciones de competencias y su revocación deben publicarse en el boletín oficial correspondiente. | Las resoluciones adoptadas por delegación deben indicar expresamente esta circunstancia y se consideran dictadas por el órgano delegante. | Salvo autorización expresa de una ley, no pueden delegarse competencias que se ejercen por delegación.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,7,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0295,9,varios,Delegación de competencias,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,4,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 9 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",La existencia de un informe preceptivo no impide delegar la competencia para resolver mientras dicho informe no haya sido emitido en el procedimiento.,La delegación de competencias es revocable en cualquier momento por el órgano que la confirió.,Los titulares de órganos administrativos pueden delegar la firma de resoluciones y actos en titulares de órganos o unidades que dependan de ellos.,La delegación de una competencia atribuida a un órgano colegiado debe respetar el quórum o mayoría especial exigidos para su ejercicio.,C,"La afirmación incorrecta pertenece al artículo 12, no al artículo 9. Las otras tres reproducen reglas del artículo 9.",La existencia de un informe preceptivo no impide delegar la competencia para resolver mientras dicho informe no haya sido emitido en el procedimiento. | La delegación de competencias es revocable en cualquier momento por el órgano que la confirió. | La delegación de una competencia atribuida a un órgano colegiado debe respetar el quórum o mayoría especial exigidos para su ejercicio.,tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,8,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0296,10,varios,Avocación,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 10 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Los órganos superiores pueden avocar para sí asuntos cuya resolución corresponda ordinariamente o por delegación a órganos dependientes.,"La avocación puede acordarse cuando circunstancias técnicas, económicas, sociales, jurídicas o territoriales la hagan conveniente.","Si la competencia fue delegada en un órgano no dependiente jerárquicamente, solo el órgano delegante puede avocar el asunto.",Los órganos administrativos pueden delegar competencias en organismos públicos o entidades de derecho público vinculados o dependientes.,D,"La afirmación incorrecta pertenece al artículo 9, no al artículo 10. Las otras tres reproducen reglas del artículo 10.","Los órganos superiores pueden avocar para sí asuntos cuya resolución corresponda ordinariamente o por delegación a órganos dependientes. | La avocación puede acordarse cuando circunstancias técnicas, económicas, sociales, jurídicas o territoriales la hagan conveniente. | Si la competencia fue delegada en un órgano no dependiente jerárquicamente, solo el órgano delegante puede avocar el asunto.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0297,11,varios,Encomiendas de gestión,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 11 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Los órganos administrativos pueden delegar competencias en organismos públicos o entidades de derecho público vinculados o dependientes.,Las actividades materiales o técnicas pueden encomendarse a órganos o entidades de derecho público de la misma o de distinta Administración.,El órgano o entidad que recibe una encomienda debe tener entre sus competencias las actividades encomendadas.,La encomienda de gestión puede justificarse por razones de eficacia o por falta de medios técnicos idóneos.,A,"La afirmación incorrecta pertenece al artículo 9, no al artículo 11. Las otras tres reproducen reglas del artículo 11.",Las actividades materiales o técnicas pueden encomendarse a órganos o entidades de derecho público de la misma o de distinta Administración. | El órgano o entidad que recibe una encomienda debe tener entre sus competencias las actividades encomendadas. | La encomienda de gestión puede justificarse por razones de eficacia o por falta de medios técnicos idóneos.,tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,5,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0298,11,varios,Encomiendas de gestión,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 11 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Las encomiendas de gestión no pueden tener por objeto prestaciones propias de los contratos del sector público.,Los órganos administrativos pueden delegar competencias en organismos públicos o entidades de derecho público vinculados o dependientes.,La encomienda de gestión no supone cesión de la titularidad de la competencia ni de los elementos sustantivos de su ejercicio.,El órgano o entidad encomendante debe dictar los actos o resoluciones jurídicos que den soporte a la actividad material encomendada.,B,"La afirmación incorrecta pertenece al artículo 9, no al artículo 11. Las otras tres reproducen reglas del artículo 11.",Las encomiendas de gestión no pueden tener por objeto prestaciones propias de los contratos del sector público. | La encomienda de gestión no supone cesión de la titularidad de la competencia ni de los elementos sustantivos de su ejercicio. | El órgano o entidad encomendante debe dictar los actos o resoluciones jurídicos que den soporte a la actividad material encomendada.,tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0299,11,varios,Encomiendas de gestión,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 11 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",El órgano o entidad encomendado tiene la condición de encargado del tratamiento de los datos personales a los que acceda al ejecutar la encomienda.,"Las encomiendas entre órganos o entidades de una misma Administración se formalizan conforme a su normativa propia o, en su defecto, mediante acuerdo expreso.","La competencia es irrenunciable y se ejerce por el órgano que la tiene atribuida como propia, salvo delegación o avocación en los términos legales.",El instrumento de formalización y la resolución de una encomienda dentro de una misma Administración deben publicarse para producir eficacia.,C,"La afirmación incorrecta pertenece al artículo 8, no al artículo 11. Las otras tres reproducen reglas del artículo 11.","El órgano o entidad encomendado tiene la condición de encargado del tratamiento de los datos personales a los que acceda al ejecutar la encomienda. | Las encomiendas entre órganos o entidades de una misma Administración se formalizan conforme a su normativa propia o, en su defecto, mediante acuerdo expreso. | El instrumento de formalización y la resolución de una encomienda dentro de una misma Administración deben publicarse para producir eficacia.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,4,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0300,12,varios,Delegación de firma,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 12 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Los titulares de órganos administrativos pueden delegar la firma de resoluciones y actos en titulares de órganos o unidades que dependan de ellos.,"La delegación de firma puede recaer sobre competencias propias por atribución o ejercidas por delegación, dentro de los límites del artículo 9.",La delegación de firma no altera la competencia del órgano delegante y no necesita publicación para ser válida.,Los órganos administrativos pueden delegar el ejercicio de sus competencias en otros órganos de la misma Administración aunque no dependan jerárquicamente de ellos.,D,"La afirmación incorrecta pertenece al artículo 9, no al artículo 12. Las otras tres reproducen reglas del artículo 12.","Los titulares de órganos administrativos pueden delegar la firma de resoluciones y actos en titulares de órganos o unidades que dependan de ellos. | La delegación de firma puede recaer sobre competencias propias por atribución o ejercidas por delegación, dentro de los límites del artículo 9. | La delegación de firma no altera la competencia del órgano delegante y no necesita publicación para ser válida.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,5,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0301,13,varios,Suplencia,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 13 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Los titulares de órganos administrativos pueden delegar la firma de resoluciones y actos en titulares de órganos o unidades que dependan de ellos.,"Los titulares de órganos administrativos pueden ser suplidos temporalmente por vacante, ausencia o enfermedad.",La suplencia también puede producirse cuando se haya declarado la abstención o recusación del titular.,"Si no se designa suplente, ejerce la competencia quien determine el órgano administrativo inmediato superior.",A,"La afirmación incorrecta pertenece al artículo 12, no al artículo 13. Las otras tres reproducen reglas del artículo 13.","Los titulares de órganos administrativos pueden ser suplidos temporalmente por vacante, ausencia o enfermedad. | La suplencia también puede producirse cuando se haya declarado la abstención o recusación del titular. | Si no se designa suplente, ejerce la competencia quien determine el órgano administrativo inmediato superior.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,9,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0302,13,varios,Suplencia,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 13 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",La suplencia no altera la competencia y no necesita publicación para ser válida.,La delegación de firma no altera la competencia del órgano delegante y no necesita publicación para ser válida.,"En la Administración General del Estado, el suplente puede designarse en los reales decretos de estructura orgánica o en los estatutos de los organismos y entidades.",El órgano competente para nombrar al titular puede designar al suplente en el nombramiento o en un acto posterior.,B,"La afirmación incorrecta pertenece al artículo 12, no al artículo 13. Las otras tres reproducen reglas del artículo 13.","La suplencia no altera la competencia y no necesita publicación para ser válida. | En la Administración General del Estado, el suplente puede designarse en los reales decretos de estructura orgánica o en los estatutos de los organismos y entidades. | El órgano competente para nombrar al titular puede designar al suplente en el nombramiento o en un acto posterior.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,13,96,brecha_longitud_media,AUTO_PASS_WITH_FLAGS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0303,14,varios,Decisiones sobre competencia,Capítulo II · De los órganos de las Administraciones Públicas,Sección 2.ª · Competencia,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 14 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",El órgano que se considere incompetente debe remitir directamente las actuaciones al órgano que estime competente.,La remisión de actuaciones por incompetencia debe notificarse a los interesados.,El órgano competente para nombrar al titular puede designar al suplente en el nombramiento o en un acto posterior.,Los interesados pueden pedir al órgano que conoce del asunto que decline su competencia y remita las actuaciones al competente.,C,"La afirmación incorrecta pertenece al artículo 13, no al artículo 14. Las otras tres reproducen reglas del artículo 14.",El órgano que se considere incompetente debe remitir directamente las actuaciones al órgano que estime competente. | La remisión de actuaciones por incompetencia debe notificarse a los interesados. | Los interesados pueden pedir al órgano que conoce del asunto que decline su competencia y remita las actuaciones al competente.,tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,9,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0304,15,varios,Régimen,Capítulo II · De los órganos de las Administraciones Públicas,Sección 3.ª · Órganos colegiados · Subsección 1.ª Funcionamiento,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 15 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:","El régimen jurídico de los órganos colegiados se ajusta a las normas de la sección tercera, sin perjuicio de las peculiaridades organizativas de cada Administración.",Determinados órganos colegiados con representación social o de varias Administraciones pueden establecer o completar sus propias normas de funcionamiento.,"Los órganos colegiados del artículo 15.2 se integran en la Administración correspondiente sin participar en su estructura jerárquica, salvo previsión en contrario.",Los órganos colegiados pueden establecer un régimen propio de convocatorias si sus normas de funcionamiento no lo prevén.,D,"La afirmación incorrecta pertenece al artículo 17, no al artículo 15. Las otras tres reproducen reglas del artículo 15.","El régimen jurídico de los órganos colegiados se ajusta a las normas de la sección tercera, sin perjuicio de las peculiaridades organizativas de cada Administración. | Determinados órganos colegiados con representación social o de varias Administraciones pueden establecer o completar sus propias normas de funcionamiento. | Los órganos colegiados del artículo 15.2 se integran en la Administración correspondiente sin participar en su estructura jerárquica, salvo previsión en contrario.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,7,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0305,15,varios,Régimen,Capítulo II · De los órganos de las Administraciones Públicas,Sección 3.ª · Órganos colegiados · Subsección 1.ª Funcionamiento,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 15 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Los órganos colegiados pueden establecer un régimen propio de convocatorias si sus normas de funcionamiento no lo prevén.,El acuerdo de creación y las normas de funcionamiento de los órganos colegiados con resoluciones de efectos jurídicos frente a terceros deben publicarse en el diario oficial correspondiente.,Las Administraciones pueden publicar adicionalmente el acuerdo de creación y las normas de funcionamiento en otros medios que garanticen su conocimiento.,"En los órganos colegiados del artículo 15.2, la publicidad corresponde a la Administración que ostenta la Presidencia.",A,"La afirmación incorrecta pertenece al artículo 17, no al artículo 15. Las otras tres reproducen reglas del artículo 15.","El acuerdo de creación y las normas de funcionamiento de los órganos colegiados con resoluciones de efectos jurídicos frente a terceros deben publicarse en el diario oficial correspondiente. | Las Administraciones pueden publicar adicionalmente el acuerdo de creación y las normas de funcionamiento en otros medios que garanticen su conocimiento. | En los órganos colegiados del artículo 15.2, la publicidad corresponde a la Administración que ostenta la Presidencia.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,11,96,brecha_longitud_media,AUTO_PASS_WITH_FLAGS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0306,16,varios,Secretario,Capítulo II · De los órganos de las Administraciones Públicas,Sección 3.ª · Órganos colegiados · Subsección 1.ª Funcionamiento,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 16 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:",Todo órgano colegiado debe tener un Secretario.,El Secretario levanta acta de cada sesión del órgano colegiado.,El Secretario puede ser miembro del propio órgano o una persona al servicio de la Administración correspondiente.,El Secretario debe velar por la legalidad formal y material de las actuaciones y certificar las actuaciones del órgano colegiado.,B,"La afirmación incorrecta pertenece al artículo 18, no al artículo 16. Las otras tres reproducen reglas del artículo 16.",Todo órgano colegiado debe tener un Secretario. | El Secretario puede ser miembro del propio órgano o una persona al servicio de la Administración correspondiente. | El Secretario debe velar por la legalidad formal y material de las actuaciones y certificar las actuaciones del órgano colegiado.,tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,13,96,brecha_longitud_media,AUTO_PASS_WITH_FLAGS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
LRJSP-CI-II-0307,17,varios,Convocatorias y sesiones,Capítulo II · De los órganos de las Administraciones Públicas,Sección 3.ª · Órganos colegiados · Subsección 1.ª Funcionamiento,3,afirmación_incorrecta,seleccionar_incorrecta,"Según el artículo 17 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, señale la afirmación INCORRECTA:","Los órganos colegiados pueden constituirse, convocarse, celebrar sesiones, adoptar acuerdos y remitir actas tanto presencialmente como a distancia.",El reglamento interno solo puede excluir de forma expresa y excepcional la celebración a distancia.,"En los órganos colegiados del artículo 15.2, la publicidad corresponde a la Administración que ostenta la Presidencia.",En las sesiones a distancia debe asegurarse electrónicamente la identidad de los miembros y el contenido y momento de sus manifestaciones.,C,"La afirmación incorrecta pertenece al artículo 15, no al artículo 17. Las otras tres reproducen reglas del artículo 17.","Los órganos colegiados pueden constituirse, convocarse, celebrar sesiones, adoptar acuerdos y remitir actas tanto presencialmente como a distancia. | El reglamento interno solo puede excluir de forma expresa y excepcional la celebración a distancia. | En las sesiones a distancia debe asegurarse electrónicamente la identidad de los miembros y el contenido y momento de sus manifestaciones.",tres_reglas_del_artículo_y_una_regla_ajena,PASS,PASS,6,100,,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado del BOE; última actualización publicada el 02/08/2024,https://www.boe.es/buscar/act.php?id=BOE-A-2015-10566,2026-07-14
