question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TIII-447,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 38 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El Síndic de Greuges es designado por Les Corts.,El Síndic vela por los derechos y libertades del Título I de la Constitución y del Título II del Estatuto.,El Síndic de Greuges es designado por el Tribunal Constitucional.,El Síndic informa anualmente a Les Corts del resultado de sus funciones.,C,La opción incorrecta altera la regla «designado por éstas».,"El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",tres_afirmaciones_completas_válidas_y_una_alterada,11,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-448,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título III del Estatuto se establece que el Síndic de Greuges es designado por Les Corts?,Artículo 37.,Artículo 39.,Artículo 36.,Artículo 38.,D,"La regla se encuentra en el artículo 38, apartado único.","El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-449,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,defensa_derechos,seleccionar_correcta,"Según el artículo 38 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué derechos defiende?",El Título I de la Constitución y el Título II del Estatuto.,El Título II de la Constitución y el Título IV del Estatuto.,Solo la legislación municipal.,Los tratados mercantiles internacionales.,A,El artículo 38.único establece: «Títulos I de la Constitución y II del Estatuto».,"El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",pregunta_directa_con_sustitución_controlada,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-450,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,4,literal_con_hueco,seleccionar_correcta,Vela por los derechos reconocidos en:,Los tratados mercantiles internacionales.,El Título I de la Constitución y el Título II del Estatuto.,Solo la legislación municipal.,El Título II de la Constitución y el Título IV del Estatuto.,B,La formulación correcta se apoya en el inciso: «Títulos I de la Constitución y II del Estatuto».,"El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",recuperación_literal_o_conceptual,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-451,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 38 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El Síndic vela por los derechos y libertades del Título I de la Constitución y del Título II del Estatuto.,El Síndic informa anualmente a Les Corts del resultado de sus funciones.,El Síndic solo vela por derechos reconocidos en ordenanzas municipales.,"Una Ley de Les Corts regula el nombramiento, funciones, facultades, estatuto y duración del mandato del Síndic.",C,La opción incorrecta altera la regla «Títulos I de la Constitución y II del Estatuto».,"El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",tres_afirmaciones_completas_válidas_y_una_alterada,10,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-452,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título III del Estatuto se establece que el Síndic vela por los derechos y libertades del Título I de la Constitución y del Título II del Estatuto?,Artículo 37.,Artículo 39.,Artículo 36.,Artículo 38.,D,"La regla se encuentra en el artículo 38, apartado único.","El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-453,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,2,periodicidad,seleccionar_correcta,"Según el artículo 38 del Estatuto de Autonomía de la Comunitat Valenciana, ¿con qué periodicidad informa a Les Corts?",Anualmente.,Cada cuatro años.,Mensualmente.,Solo al finalizar el mandato.,A,El artículo 38.único establece: «Anualmente informará».,"El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-454,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,literal_con_hueco,seleccionar_correcta,El informe se presenta:,Solo al finalizar el mandato.,Anualmente.,Mensualmente.,Cada cuatro años.,B,La formulación correcta se apoya en el inciso: «Anualmente informará».,"El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",recuperación_literal_o_conceptual,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-455,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 38 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El Síndic informa anualmente a Les Corts del resultado de sus funciones.,"Una Ley de Les Corts regula el nombramiento, funciones, facultades, estatuto y duración del mandato del Síndic.",El Síndic informa únicamente al finalizar su mandato.,El Síndic de Greuges es el Alto Comisionado de Les Corts.,C,La opción incorrecta altera la regla «Anualmente informará».,"El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",tres_afirmaciones_completas_válidas_y_una_alterada,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-456,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título III del Estatuto se establece que el Síndic informa anualmente a Les Corts del resultado de sus funciones?,Artículo 37.,Artículo 39.,Artículo 36.,Artículo 38.,D,"La regla se encuentra en el artículo 38, apartado único.","El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-457,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,instrumento_normativo,seleccionar_correcta,"Según el artículo 38 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué norma regula su estatuto y mandato?",Una Ley de Les Corts.,Un decreto estatal.,El Reglamento del Senado.,Una orden municipal.,A,El artículo 38.único establece: «Ley de Les Corts».,"El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-458,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,4,instrumento_normativo,seleccionar_correcta,La regulación corresponde a:,Una orden municipal.,Una Ley de Les Corts.,El Reglamento del Senado.,Un decreto estatal.,B,La formulación correcta se apoya en el inciso: «Ley de Les Corts».,"El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",recuperación_literal_o_conceptual,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-459,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 38 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","Una Ley de Les Corts regula el nombramiento, funciones, facultades, estatuto y duración del mandato del Síndic.",El Síndic de Greuges es el Alto Comisionado de Les Corts.,El mandato del Síndic se regula por orden municipal.,El Síndic de Greuges es designado por Les Corts.,C,La opción incorrecta altera la regla «Ley de Les Corts».,"El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",tres_afirmaciones_completas_válidas_y_una_alterada,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-460,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,38,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título III del Estatuto se establece que una Ley de Les Corts regula el nombramiento, funciones, facultades, estatuto y duración del mandato del Síndic?",Artículo 37.,Artículo 39.,Artículo 36.,Artículo 38.,D,"La regla se encuentra en el artículo 38, apartado único.","El Síndic de Greuges es el Alto Comisionado de Les Corts, designado por estas, que velará por la defensa de los derechos y libertades reconocidos en el Título I de la Constitución Española y en el Título II del Estatuto, en el ámbito competencial y territorial de la Comunitat Valenciana. Informará anualmente a Les Corts del resultado de sus funciones. El procedimiento de nombramiento, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-461,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,2,control_financiero,seleccionar_correcta,"Según el artículo 39 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué tipo de control ejerce la Sindicatura de Comptes?","Externo, económico y presupuestario.",Jurisdiccional y penal.,Político y electoral.,Militar y disciplinario.,A,El artículo 39.único establece: «control externo económico y presupuestario».,"La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-462,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,literal_con_hueco,seleccionar_correcta,Ejerce un control:,Militar y disciplinario.,"Externo, económico y presupuestario.",Político y electoral.,Jurisdiccional y penal.,B,La formulación correcta se apoya en el inciso: «control externo económico y presupuestario».,"La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-463,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 39 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",La Sindicatura de Comptes ejerce el control externo económico y presupuestario.,"La Sindicatura controla la actividad financiera de la Generalitat, los entes locales de su territorio y el sector público valenciano.",La Sindicatura de Comptes ejerce control penal sobre los ciudadanos.,El control de la Sindicatura se extiende a las cuentas que justifican la actividad financiera.,C,La opción incorrecta altera la regla «control externo económico y presupuestario».,"La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",tres_afirmaciones_completas_válidas_y_una_alterada,10,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-464,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título III del Estatuto se establece que la Sindicatura de Comptes ejerce el control externo económico y presupuestario?,Artículo 38.,Artículo 40.,Artículo 37.,Artículo 39.,D,"La regla se encuentra en el artículo 39, apartado único.","La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-465,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,ámbito_control,seleccionar_correcta,"Según el artículo 39 del Estatuto de Autonomía de la Comunitat Valenciana, ¿sobre qué actividad ejerce su control?","La Generalitat, los entes locales de su territorio y el sector público valenciano.",Solo las empresas privadas.,Únicamente el Gobierno del Estado.,Los tribunales internacionales.,A,"El artículo 39.único establece: «Generalitat, entes locales y sector público valenciano».","La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",pregunta_directa_con_sustitución_controlada,10,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-466,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,4,literal_con_hueco,seleccionar_correcta,Controla la actividad financiera de:,Los tribunales internacionales.,"La Generalitat, los entes locales de su territorio y el sector público valenciano.",Únicamente el Gobierno del Estado.,Solo las empresas privadas.,B,"La formulación correcta se apoya en el inciso: «Generalitat, entes locales y sector público valenciano».","La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",recuperación_literal_o_conceptual,10,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-467,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 39 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","La Sindicatura controla la actividad financiera de la Generalitat, los entes locales de su territorio y el sector público valenciano.",El control de la Sindicatura se extiende a las cuentas que justifican la actividad financiera.,La Sindicatura controla exclusivamente empresas privadas extranjeras.,"Una Ley de Les Corts regula el nombramiento, funciones, facultades, estatuto y mandato de la Sindicatura.",C,"La opción incorrecta altera la regla «Generalitat, entes locales y sector público valenciano».","La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",tres_afirmaciones_completas_válidas_y_una_alterada,13,98,brecha_longitud_media,AUTO_PASS_WITH_FLAGS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-468,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título III del Estatuto se establece que la Sindicatura controla la actividad financiera de la Generalitat, los entes locales de su territorio y el sector público valenciano?",Artículo 38.,Artículo 40.,Artículo 37.,Artículo 39.,D,"La regla se encuentra en el artículo 39, apartado único.","La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIII-469,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO III. La Generalitat,Capítulo VI. De las otras Instituciones de la Generalitat,39,único,2,control_financiero,seleccionar_correcta,"Según el artículo 39 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué documentación comprende también el control?",Las cuentas que justifican la actividad financiera.,Las sentencias judiciales.,Los censos electorales.,Los programas políticos de los partidos.,A,El artículo 39.único establece: «cuentas que lo justifiquen».,"La Sindicatura de Comptes es el órgano al que corresponde el control externo económico y presupuestario de la actividad financiera de la Generalitat, de los entes locales comprendidos en su territorio y del resto del sector público valenciano, así como de las cuentas que lo justifiquen. El procedimiento de nombramiento de sus miembros, funciones, facultades, estatuto y duración del mandato se ajustará a la Ley de Les Corts que lo regule.",pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización publicada el 28/12/2022; Título III vigente desde el 11/04/2006; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
