question_id,norm_code,norm_title,title,chapter,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,editorial_audit_status,verification_status,review_status,source_version,source_url,source_retrieved_at
EACV-TIV-493,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,56,3,4,función_institucional,seleccionar_correcta,"Según el artículo 56 del Estatuto, ¿qué función y regulación tiene el Consell del Audiovisual?","Velará por derechos, libertades y valores constitucionales y estatutarios; su composición, nombramiento, funciones y estatuto se ajustarán a la ley.",Ejercerá censura previa y se autorregulará sin ley.,Aprobará sentencias judiciales y dependerá del Senado.,Dirigirá las Fuerzas Armadas y se regulará por decreto municipal.,A,"El artículo 56 establece: «respeto de derechos, libertades y valores ... composición y estatuto por Ley».","respeto de derechos, libertades y valores ... composición y estatuto por Ley",pregunta_directa_con_distractores_homogéneos,13,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-494,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,56,3,4,recuperación_literal,seleccionar_correcta,El Consell del Audiovisual:,Dirigirá las Fuerzas Armadas y se regulará por decreto municipal.,"Velará por derechos, libertades y valores constitucionales y estatutarios; su composición, nombramiento, funciones y estatuto se ajustarán a la ley.",Aprobará sentencias judiciales y dependerá del Senado.,Ejercerá censura previa y se autorregulará sin ley.,B,"La respuesta correcta se apoya en: «respeto de derechos, libertades y valores ... composición y estatuto por Ley».","respeto de derechos, libertades y valores ... composición y estatuto por Ley",recuperación_literal_o_conceptual,13,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-495,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,56,3,4,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 56 del Estatuto, señale la afirmación INCORRECTA:","La Generalitat desarrolla y ejecuta el régimen de radiodifusión, televisión y otros medios dentro de las bases estatales.","La Generalitat puede regular, crear y mantener medios públicos de comunicación social.",El Consell del Audiovisual ejerce censura previa general y se regula sin ley.,Los medios públicos autonómicos se crean para el cumplimiento de los fines de la Generalitat.,C,"La afirmación incorrecta contradice la regla «respeto de derechos, libertades y valores ... composición y estatuto por Ley».","respeto de derechos, libertades y valores ... composición y estatuto por Ley",tres_afirmaciones_completas_y_una_alterada,6,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-496,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,56,3,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que el Consell del Audiovisual protege derechos, libertades y valores y se regula por ley.",Artículo 51.,Artículo 52.,Artículo 53.,Artículo 56.,D,La regla pertenece al artículo 56 del Estatuto.,"respeto de derechos, libertades y valores ... composición y estatuto por Ley",localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-497,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,2,patrimonio_simbólico,seleccionar_correcta,"Según el artículo 57 del Estatuto, ¿qué naturaleza atribuye el Estatuto al Real Monasterio de la Valldigna?","Templo espiritual, histórico y cultural del antiguo Reino de Valencia.",Sede permanente de Les Corts.,Órgano consultivo del Consell.,Instalación militar estatal.,A,"El artículo 57 establece: «templo espiritual, histórico y cultural».","templo espiritual, histórico y cultural",pregunta_directa_con_distractores_homogéneos,7,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-498,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,2,recuperación_literal,seleccionar_correcta,El Monasterio es:,Instalación militar estatal.,"Templo espiritual, histórico y cultural del antiguo Reino de Valencia.",Órgano consultivo del Consell.,Sede permanente de Les Corts.,B,"La respuesta correcta se apoya en: «templo espiritual, histórico y cultural».","templo espiritual, histórico y cultural",recuperación_literal_o_conceptual,7,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-499,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 57 del Estatuto, señale la afirmación INCORRECTA:",El Monasterio simboliza la grandeza del Pueblo Valenciano reconocido como Nacionalidad Histórica.,La Generalitat recuperará el Real Monasterio de Santa María de la Valldigna.,El Real Monasterio de la Valldigna es una instalación militar estatal.,La Generalitat restaurará y conservará el Monasterio.,C,"La afirmación incorrecta contradice la regla «templo espiritual, histórico y cultural».","templo espiritual, histórico y cultural",tres_afirmaciones_completas_y_una_alterada,5,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-500,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Estatuto se establece que el Real Monasterio de la Valldigna es templo espiritual, histórico y cultural del antiguo Reino de Valencia.",Artículo 52.,Artículo 53.,Artículo 54.,Artículo 57.,D,La regla pertenece al artículo 57 del Estatuto.,"templo espiritual, histórico y cultural",localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-501,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,2,patrimonio_simbólico,seleccionar_correcta,"Según el artículo 57 del Estatuto, ¿qué simboliza también el Monasterio?",La grandeza del Pueblo Valenciano reconocido como Nacionalidad Histórica.,La soberanía de las provincias.,La política económica estatal.,La jurisdicción militar.,A,El artículo 57 establece: «símbolo de la grandeza del Pueblo Valenciano».,símbolo de la grandeza del Pueblo Valenciano,pregunta_directa_con_distractores_homogéneos,6,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-502,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,2,recuperación_literal,seleccionar_correcta,El Monasterio es símbolo de:,La jurisdicción militar.,La grandeza del Pueblo Valenciano reconocido como Nacionalidad Histórica.,La política económica estatal.,La soberanía de las provincias.,B,La respuesta correcta se apoya en: «símbolo de la grandeza del Pueblo Valenciano».,símbolo de la grandeza del Pueblo Valenciano,recuperación_literal_o_conceptual,6,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-503,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 57 del Estatuto, señale la afirmación INCORRECTA:",La Generalitat recuperará el Real Monasterio de Santa María de la Valldigna.,La Generalitat restaurará y conservará el Monasterio.,El Monasterio simboliza la jurisdicción militar del Estado.,La Generalitat protegerá el entorno paisajístico del Monasterio.,C,La afirmación incorrecta contradice la regla «símbolo de la grandeza del Pueblo Valenciano».,símbolo de la grandeza del Pueblo Valenciano,tres_afirmaciones_completas_y_una_alterada,5,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-504,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que el Monasterio simboliza la grandeza del Pueblo Valenciano reconocido como Nacionalidad Histórica.,Artículo 52.,Artículo 53.,Artículo 54.,Artículo 57.,D,La regla pertenece al artículo 57 del Estatuto.,símbolo de la grandeza del Pueblo Valenciano,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-505,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,2,protección_patrimonial,seleccionar_correcta,"Según el artículo 57 del Estatuto, ¿qué actuación realizará la Generalitat respecto del Monasterio?",Recuperarlo.,Enajenarlo obligatoriamente.,Convertirlo en sede judicial.,Transferirlo a otro Estado.,A,El artículo 57 establece: «recuperará».,recuperará,pregunta_directa_con_distractores_homogéneos,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-506,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,2,recuperación_literal,seleccionar_correcta,La Generalitat deberá:,Transferirlo a otro Estado.,Recuperarlo.,Convertirlo en sede judicial.,Enajenarlo obligatoriamente.,B,La respuesta correcta se apoya en: «recuperará».,recuperará,recuperación_literal_o_conceptual,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-507,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 57 del Estatuto, señale la afirmación INCORRECTA:",La Generalitat restaurará y conservará el Monasterio.,La Generalitat protegerá el entorno paisajístico del Monasterio.,La Generalitat enajenará obligatoriamente el Monasterio.,Una Ley de Les Corts determinará el destino del Monasterio como punto de encuentro y centro de investigación histórica.,C,La afirmación incorrecta contradice la regla «recuperará».,recuperará,tres_afirmaciones_completas_y_una_alterada,13,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-508,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que la Generalitat recuperará el Real Monasterio de Santa María de la Valldigna.,Artículo 52.,Artículo 53.,Artículo 54.,Artículo 57.,D,La regla pertenece al artículo 57 del Estatuto.,recuperará,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-509,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,2,protección_patrimonial,seleccionar_correcta,"Según el artículo 57 del Estatuto, ¿qué actuaciones de conservación corresponden a la Generalitat?",Restaurar y conservar el Monasterio.,Demolerlo y sustituirlo.,Destinarlo exclusivamente a oficinas.,Privatizarlo sin protección.,A,El artículo 57 establece: «restaurará y conservará».,restaurará y conservará,pregunta_directa_con_distractores_homogéneos,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-510,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,2,recuperación_literal,seleccionar_correcta,La Generalitat deberá:,Privatizarlo sin protección.,Restaurar y conservar el Monasterio.,Destinarlo exclusivamente a oficinas.,Demolerlo y sustituirlo.,B,La respuesta correcta se apoya en: «restaurará y conservará».,restaurará y conservará,recuperación_literal_o_conceptual,2,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-511,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 57 del Estatuto, señale la afirmación INCORRECTA:",La Generalitat protegerá el entorno paisajístico del Monasterio.,Una Ley de Les Corts determinará el destino del Monasterio como punto de encuentro y centro de investigación histórica.,La Generalitat demolerá el Monasterio y lo sustituirá por oficinas.,"El Real Monasterio de la Valldigna es templo espiritual, histórico y cultural del antiguo Reino de Valencia.",C,La afirmación incorrecta contradice la regla «restaurará y conservará».,restaurará y conservará,tres_afirmaciones_completas_y_una_alterada,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-512,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que la Generalitat restaurará y conservará el Monasterio.,Artículo 52.,Artículo 53.,Artículo 54.,Artículo 57.,D,La regla pertenece al artículo 57 del Estatuto.,restaurará y conservará,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-513,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,2,protección_paisajística,seleccionar_correcta,"Según el artículo 57 del Estatuto, ¿qué elemento exterior debe protegerse?",El entorno paisajístico del Monasterio.,Solo sus archivos contables.,La sede del Senado.,La zona marítimo-terrestre estatal.,A,El artículo 57 establece: «protegerá su entorno paisajístico».,protegerá su entorno paisajístico,pregunta_directa_con_distractores_homogéneos,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-514,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,2,recuperación_literal,seleccionar_correcta,La Generalitat protegerá:,La zona marítimo-terrestre estatal.,El entorno paisajístico del Monasterio.,La sede del Senado.,Solo sus archivos contables.,B,La respuesta correcta se apoya en: «protegerá su entorno paisajístico».,protegerá su entorno paisajístico,recuperación_literal_o_conceptual,1,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-515,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 57 del Estatuto, señale la afirmación INCORRECTA:",Una Ley de Les Corts determinará el destino del Monasterio como punto de encuentro y centro de investigación histórica.,"El Real Monasterio de la Valldigna es templo espiritual, histórico y cultural del antiguo Reino de Valencia.",La Generalitat protegerá únicamente la sede del Senado.,El Monasterio simboliza la grandeza del Pueblo Valenciano reconocido como Nacionalidad Histórica.,C,La afirmación incorrecta contradice la regla «protegerá su entorno paisajístico».,protegerá su entorno paisajístico,tres_afirmaciones_completas_y_una_alterada,11,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-516,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que la Generalitat protegerá el entorno paisajístico del Monasterio.,Artículo 52.,Artículo 53.,Artículo 54.,Artículo 57.,D,La regla pertenece al artículo 57 del Estatuto.,protegerá su entorno paisajístico,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-517,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,instrumento_normativo,seleccionar_correcta,"Según el artículo 57 del Estatuto, ¿qué determinará una Ley de Les Corts?",El destino y utilización del Monasterio como punto de encuentro y centro de investigación y estudio de la historia valenciana.,Su conversión en casino.,Su utilización exclusiva como sede ministerial.,La eliminación de su función cultural.,A,El artículo 57 establece: «destino y utilización ... punto de encuentro ... centro de investigación».,destino y utilización ... punto de encuentro ... centro de investigación,pregunta_directa_con_distractores_homogéneos,16,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-518,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,recuperación_literal,seleccionar_correcta,La Ley determinará:,La eliminación de su función cultural.,El destino y utilización del Monasterio como punto de encuentro y centro de investigación y estudio de la historia valenciana.,Su utilización exclusiva como sede ministerial.,Su conversión en casino.,B,La respuesta correcta se apoya en: «destino y utilización ... punto de encuentro ... centro de investigación».,destino y utilización ... punto de encuentro ... centro de investigación,recuperación_literal_o_conceptual,16,98,brecha_longitud_media,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-519,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 57 del Estatuto, señale la afirmación INCORRECTA:","El Real Monasterio de la Valldigna es templo espiritual, histórico y cultural del antiguo Reino de Valencia.",El Monasterio simboliza la grandeza del Pueblo Valenciano reconocido como Nacionalidad Histórica.,Una orden municipal convertirá el Monasterio en casino.,La Generalitat recuperará el Real Monasterio de Santa María de la Valldigna.,C,La afirmación incorrecta contradice la regla «destino y utilización ... punto de encuentro ... centro de investigación».,destino y utilización ... punto de encuentro ... centro de investigación,tres_afirmaciones_completas_y_una_alterada,9,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-520,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,57,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que una Ley de Les Corts determinará el destino del Monasterio como punto de encuentro y centro de investigación histórica.,Artículo 52.,Artículo 53.,Artículo 54.,Artículo 57.,D,La regla pertenece al artículo 57 del Estatuto.,destino y utilización ... punto de encuentro ... centro de investigación,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-521,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,1,2,nombramiento,seleccionar_correcta,"Según el artículo 58 del Estatuto, ¿quién nombra a los Notarios y Registradores en la Comunitat Valenciana?",Al Consell.,A Les Corts.,Al Tribunal Superior de Justicia.,A las diputaciones provinciales.,A,El artículo 58 establece: «serán nombrados por el Consell».,serán nombrados por el Consell,pregunta_directa_con_distractores_homogéneos,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-522,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,1,2,recuperación_literal,seleccionar_correcta,El nombramiento corresponde:,A las diputaciones provinciales.,Al Consell.,Al Tribunal Superior de Justicia.,A Les Corts.,B,La respuesta correcta se apoya en: «serán nombrados por el Consell».,serán nombrados por el Consell,recuperación_literal_o_conceptual,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-523,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 58 del Estatuto, señale la afirmación INCORRECTA:",Los nombramientos de Notarios y Registradores se realizan conforme a las leyes del Estado.,"Los candidatos a notarías son admitidos en igualdad, con independencia del lugar de ejercicio.",Las diputaciones provinciales nombran a todos los Notarios.,No puede establecerse excepción por naturaleza o residencia en la provisión de notarías.,C,La afirmación incorrecta contradice la regla «serán nombrados por el Consell».,serán nombrados por el Consell,tres_afirmaciones_completas_y_una_alterada,6,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-524,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,1,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Estatuto se establece que el Consell nombra a los Notarios y Registradores de la Propiedad y Mercantiles en la Comunitat.,Artículo 53.,Artículo 54.,Artículo 55.,Artículo 58.,D,La regla pertenece al artículo 58 del Estatuto.,serán nombrados por el Consell,localización_de_precepto,0,99,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-525,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,1,2,remisión_normativa,seleccionar_correcta,"Según el artículo 58 del Estatuto, ¿conforme a qué normas se efectúan esos nombramientos?",Las leyes del Estado.,Las ordenanzas municipales.,El Reglamento de Les Corts exclusivamente.,La costumbre local.,A,El artículo 58 establece: «de acuerdo con las leyes del Estado».,de acuerdo con las leyes del Estado,pregunta_directa_con_distractores_homogéneos,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TIV-526,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO IV. Las Competencias,Título IV. Las Competencias,58,1,2,recuperación_literal,seleccionar_correcta,Los nombramientos se realizan conforme a:,La costumbre local.,Las leyes del Estado.,El Reglamento de Les Corts exclusivamente.,Las ordenanzas municipales.,B,La respuesta correcta se apoya en: «de acuerdo con las leyes del Estado».,de acuerdo con las leyes del Estado,recuperación_literal_o_conceptual,3,100,,PASS,AUTO_PASS,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; última actualización general publicada el 28/12/2022; artículo 52.4 vigente desde el 13/03/2019; consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
