question_id,norm_code,norm_title,title,article,paragraph,difficulty,family,selection_task,statement,option_a,option_b,option_c,option_d,correct_option,explanation,source_excerpt,pattern,option_length_gap,quality_score,quality_flags,verification_status,editorial_audit_status,editorial_rule_version,review_status,source_version,source_url,source_retrieved_at
EACV-TII-279,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 18 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El artículo 18 parte del reconocimiento social y cultural del sector agrario valenciano.,"La labor del sector agrario se reconoce en la actividad productiva y en el mantenimiento del paisaje, territorio y medio ambiente.",El artículo 18 parte únicamente del reconocimiento fiscal del sector industrial.,"La Generalitat adoptará medidas políticas, fiscales, jurídicas y legislativas.",C,La opción incorrecta altera la regla «reconocimiento social y cultural del sector agrario valenciano».,"Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",tres_afirmaciones_completas_válidas_y_una_alterada,12,98,brecha_longitud_media,AUTO_PASS_WITH_FLAGS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-280,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,localización_normativa,seleccionar_correcta,¿En qué artículo del Título II del Estatuto se establece que el artículo 18 parte del reconocimiento social y cultural del sector agrario valenciano?,Artículo 17.,Artículo 19.,Artículo 16.,Artículo 18.,D,"La regla se encuentra en el artículo 18, apartado único.","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-281,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 18 del Estatuto de Autonomía de la Comunitat Valenciana, ¿en qué ámbitos se reconoce la labor del sector agrario?","La actividad productiva y el mantenimiento del paisaje, territorio y medio ambiente.",Exclusivamente la actividad financiera.,Solo la política exterior.,La organización judicial.,A,"El artículo 18.único establece: «actividad productiva ... mantenimiento del paisaje, del territorio, del medio ambiente».","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",pregunta_directa_con_sustitución_controlada,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-282,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,4,literal_con_hueco,seleccionar_correcta,"La labor del sector agrario alcanza, entre otros ámbitos:",La organización judicial.,"La actividad productiva y el mantenimiento del paisaje, territorio y medio ambiente.",Solo la política exterior.,Exclusivamente la actividad financiera.,B,"La formulación correcta se apoya en el inciso: «actividad productiva ... mantenimiento del paisaje, del territorio, del medio ambiente».","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",recuperación_literal_o_conceptual,9,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-283,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 18 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","La labor del sector agrario se reconoce en la actividad productiva y en el mantenimiento del paisaje, territorio y medio ambiente.","La Generalitat adoptará medidas políticas, fiscales, jurídicas y legislativas.",La labor del sector agrario se limita exclusivamente a la actividad financiera.,"Las medidas deben garantizar los derechos, el desarrollo y la protección del sector agrario, agricultores y ganaderos.",C,"La opción incorrecta altera la regla «actividad productiva ... mantenimiento del paisaje, del territorio, del medio ambiente».","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",tres_afirmaciones_completas_válidas_y_una_alterada,12,98,brecha_longitud_media,AUTO_PASS_WITH_FLAGS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-284,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título II del Estatuto se establece que la labor del sector agrario se reconoce en la actividad productiva y en el mantenimiento del paisaje, territorio y medio ambiente?",Artículo 17.,Artículo 19.,Artículo 16.,Artículo 18.,D,"La regla se encuentra en el artículo 18, apartado único.","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-285,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,pertenencia_lista,seleccionar_correcta,"Según el artículo 18 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué tipos de medidas adoptará la Generalitat?","Políticas, fiscales, jurídicas y legislativas.",Únicamente fiscales.,"Militares, diplomáticas y judiciales.",Exclusivamente municipales.,A,"El artículo 18.único establece: «medidas políticas, fiscales, jurídicas y legislativas».","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",pregunta_directa_con_sustitución_controlada,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-286,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,4,literal_con_hueco,seleccionar_correcta,Las medidas previstas para el sector agrario son:,Exclusivamente municipales.,"Políticas, fiscales, jurídicas y legislativas.","Militares, diplomáticas y judiciales.",Únicamente fiscales.,B,"La formulación correcta se apoya en el inciso: «medidas políticas, fiscales, jurídicas y legislativas».","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",recuperación_literal_o_conceptual,3,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-287,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 18 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","La Generalitat adoptará medidas políticas, fiscales, jurídicas y legislativas.","Las medidas deben garantizar los derechos, el desarrollo y la protección del sector agrario, agricultores y ganaderos.",La Generalitat limitará su actuación a medidas exclusivamente fiscales.,El artículo 18 parte del reconocimiento social y cultural del sector agrario valenciano.,C,"La opción incorrecta altera la regla «medidas políticas, fiscales, jurídicas y legislativas».","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",tres_afirmaciones_completas_válidas_y_una_alterada,8,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-288,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título II del Estatuto se establece que la Generalitat adoptará medidas políticas, fiscales, jurídicas y legislativas?",Artículo 17.,Artículo 19.,Artículo 16.,Artículo 18.,D,"La regla se encuentra en el artículo 18, apartado único.","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-289,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,finalidad_objetivo,seleccionar_correcta,"Según el artículo 18 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué deben garantizar las medidas adoptadas?","Los derechos, desarrollo y protección del sector, agricultores y ganaderos.",La desaparición gradual del sector agrario.,La protección exclusiva de grandes empresas.,La sustitución de agricultores por organismos públicos.,A,"El artículo 18.único establece: «garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos».","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-290,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,4,literal_con_hueco,seleccionar_correcta,Las medidas deben garantizar:,La sustitución de agricultores por organismos públicos.,"Los derechos, desarrollo y protección del sector, agricultores y ganaderos.",La protección exclusiva de grandes empresas.,La desaparición gradual del sector agrario.,B,"La formulación correcta se apoya en el inciso: «garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos».","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",recuperación_literal_o_conceptual,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-291,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 18 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","Las medidas deben garantizar los derechos, el desarrollo y la protección del sector agrario, agricultores y ganaderos.",El artículo 18 parte del reconocimiento social y cultural del sector agrario valenciano.,Las medidas se dirigirán a la desaparición gradual del sector agrario.,"La labor del sector agrario se reconoce en la actividad productiva y en el mantenimiento del paisaje, territorio y medio ambiente.",C,"La opción incorrecta altera la regla «garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos».","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",tres_afirmaciones_completas_válidas_y_una_alterada,10,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-292,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,18,único,3,localización_normativa,seleccionar_correcta,"¿En qué artículo del Título II del Estatuto se establece que las medidas deben garantizar los derechos, el desarrollo y la protección del sector agrario, agricultores y ganaderos?",Artículo 17.,Artículo 19.,Artículo 16.,Artículo 18.,D,"La regla se encuentra en el artículo 18, apartado único.","Desde el reconocimiento social y cultural del sector agrario valenciano y de su importante labor en la actividad productiva, en el mantenimiento del paisaje, del territorio, del medio ambiente, de la cultura, de las tradiciones y costumbres más definitorias de la identidad valenciana, la Generalitat adoptará las medidas políticas, fiscales, jurídicas y legislativas que garanticen los derechos de este sector, su desarrollo y protección, así como de los agricultores y ganaderos.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-293,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,19,1,2,modelo_desarrollo,seleccionar_correcta,"Según el artículo 19 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué modelo de desarrollo impulsará la Generalitat?","Equitativo, territorialmente equilibrado y sostenible.","Centralizado, desigual y expansivo.",Exclusivamente urbano.,Basado únicamente en el crecimiento financiero.,A,"El artículo 19.1 establece: «un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible».","En el ámbito de sus competencias la Generalitat impulsará un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible, basado en la incorporación de procesos de innovación, la plena integración en la sociedad de la información, la formación permanente, la producción abiertamente sostenible y una ocupación estable y de calidad en la que se garantice la seguridad y la salud en el trabajo. La Generalitat promoverá políticas de equilibrio territorial entre las zonas costeras y las del interior.",pregunta_directa_con_sustitución_controlada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-294,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,19,1,3,literal_con_hueco,seleccionar_correcta,El modelo de desarrollo previsto debe ser:,Basado únicamente en el crecimiento financiero.,"Equitativo, territorialmente equilibrado y sostenible.",Exclusivamente urbano.,"Centralizado, desigual y expansivo.",B,"La formulación correcta se apoya en el inciso: «un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible».","En el ámbito de sus competencias la Generalitat impulsará un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible, basado en la incorporación de procesos de innovación, la plena integración en la sociedad de la información, la formación permanente, la producción abiertamente sostenible y una ocupación estable y de calidad en la que se garantice la seguridad y la salud en el trabajo. La Generalitat promoverá políticas de equilibrio territorial entre las zonas costeras y las del interior.",recuperación_literal_o_conceptual,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-295,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,19,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 19 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:","La Generalitat impulsará un modelo equitativo, territorialmente equilibrado y sostenible.",El modelo de desarrollo se basará en la incorporación de procesos de innovación.,La Generalitat impulsará un modelo territorialmente desigual y no sostenible.,El modelo de desarrollo promueve la plena integración en la sociedad de la información.,C,"La opción incorrecta altera la regla «un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible».","En el ámbito de sus competencias la Generalitat impulsará un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible, basado en la incorporación de procesos de innovación, la plena integración en la sociedad de la información, la formación permanente, la producción abiertamente sostenible y una ocupación estable y de calidad en la que se garantice la seguridad y la salud en el trabajo. La Generalitat promoverá políticas de equilibrio territorial entre las zonas costeras y las del interior.",tres_afirmaciones_completas_válidas_y_una_alterada,4,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-296,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,19,1,3,localización_normativa,seleccionar_correcta,"¿En qué apartado del artículo 19 del Estatuto se establece que la Generalitat impulsará un modelo equitativo, territorialmente equilibrado y sostenible?",Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 19, apartado 1.","En el ámbito de sus competencias la Generalitat impulsará un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible, basado en la incorporación de procesos de innovación, la plena integración en la sociedad de la información, la formación permanente, la producción abiertamente sostenible y una ocupación estable y de calidad en la que se garantice la seguridad y la salud en el trabajo. La Generalitat promoverá políticas de equilibrio territorial entre las zonas costeras y las del interior.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-297,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,19,1,2,innovación,seleccionar_correcta,"Según el artículo 19 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué proceso debe incorporarse al modelo de desarrollo?",Procesos de innovación.,Procesos de aislamiento tecnológico.,Medidas de desindustrialización obligatoria.,Restricciones a la formación.,A,El artículo 19.1 establece: «la incorporación de procesos de innovación».,"En el ámbito de sus competencias la Generalitat impulsará un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible, basado en la incorporación de procesos de innovación, la plena integración en la sociedad de la información, la formación permanente, la producción abiertamente sostenible y una ocupación estable y de calidad en la que se garantice la seguridad y la salud en el trabajo. La Generalitat promoverá políticas de equilibrio territorial entre las zonas costeras y las del interior.",pregunta_directa_con_sustitución_controlada,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-298,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,19,1,3,literal_con_hueco,seleccionar_correcta,El modelo de desarrollo se basará en la incorporación de:,Restricciones a la formación.,Procesos de innovación.,Medidas de desindustrialización obligatoria.,Procesos de aislamiento tecnológico.,B,La formulación correcta se apoya en el inciso: «la incorporación de procesos de innovación».,"En el ámbito de sus competencias la Generalitat impulsará un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible, basado en la incorporación de procesos de innovación, la plena integración en la sociedad de la información, la formación permanente, la producción abiertamente sostenible y una ocupación estable y de calidad en la que se garantice la seguridad y la salud en el trabajo. La Generalitat promoverá políticas de equilibrio territorial entre las zonas costeras y las del interior.",recuperación_literal_o_conceptual,1,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-299,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,19,1,3,verdadera_falsa_en_artículo,seleccionar_incorrecta,"Según el artículo 19 del Estatuto de Autonomía de la Comunitat Valenciana, señale la afirmación INCORRECTA:",El modelo de desarrollo se basará en la incorporación de procesos de innovación.,El modelo de desarrollo promueve la plena integración en la sociedad de la información.,El modelo de desarrollo se basará en el aislamiento tecnológico.,El modelo promoverá una ocupación estable y de calidad con seguridad y salud en el trabajo.,C,La opción incorrecta altera la regla «la incorporación de procesos de innovación».,"En el ámbito de sus competencias la Generalitat impulsará un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible, basado en la incorporación de procesos de innovación, la plena integración en la sociedad de la información, la formación permanente, la producción abiertamente sostenible y una ocupación estable y de calidad en la que se garantice la seguridad y la salud en el trabajo. La Generalitat promoverá políticas de equilibrio territorial entre las zonas costeras y las del interior.",tres_afirmaciones_completas_válidas_y_una_alterada,6,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-300,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,19,1,3,localización_normativa,seleccionar_correcta,¿En qué apartado del artículo 19 del Estatuto se establece que el modelo de desarrollo se basará en la incorporación de procesos de innovación?,Apartado 2.,Apartado 3.,Apartado 4.,Apartado 1.,D,"La regla se encuentra en el artículo 19, apartado 1.","En el ámbito de sus competencias la Generalitat impulsará un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible, basado en la incorporación de procesos de innovación, la plena integración en la sociedad de la información, la formación permanente, la producción abiertamente sostenible y una ocupación estable y de calidad en la que se garantice la seguridad y la salud en el trabajo. La Generalitat promoverá políticas de equilibrio territorial entre las zonas costeras y las del interior.",localización_de_apartado_o_artículo,0,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
EACV-TII-301,EACV,Estatuto de Autonomía de la Comunitat Valenciana,TÍTULO II. De los derechos de los valencianos y valencianas,19,1,2,sociedad_información,seleccionar_correcta,"Según el artículo 19 del Estatuto de Autonomía de la Comunitat Valenciana, ¿qué integración social se persigue?",La sociedad de la información.,La economía cerrada.,La administración militar.,El sistema judicial europeo.,A,El artículo 19.1 establece: «la plena integración en la sociedad de la información».,"En el ámbito de sus competencias la Generalitat impulsará un modelo de desarrollo equitativo, territorialmente equilibrado y sostenible, basado en la incorporación de procesos de innovación, la plena integración en la sociedad de la información, la formación permanente, la producción abiertamente sostenible y una ocupación estable y de calidad en la que se garantice la seguridad y la salud en el trabajo. La Generalitat promoverá políticas de equilibrio territorial entre las zonas costeras y las del interior.",pregunta_directa_con_sustitución_controlada,2,100,,AUTO_PASS,PASS,EACV_EDITORIAL_V2,PENDIENTE_REVISION_HUMANA,Texto consolidado BOE; Título II vigente desde el 11/04/2006; texto consolidado consultado el 14/07/2026,https://www.boe.es/buscar/act.php?id=BOE-A-1982-17235,2026-07-14
